COL001,COL002,COL003,COL004,COL005,COL006,COL007,COL008,COL009,COL010,COL011,COL012,COL013,COL014,COL015,COL016,COL017,COL018,COL019,COL020,COL021,COL022,COL023,COL024,COL025,COL026,COL027,COL028,COL029,COL030,COL031,COL032,COL033,COL034,COL035,COL036,COL037,COL038,COL039,COL040,COL041,COL042,COL043,COL044,COL045,COL046,COL047,COL048,COL049,COL050,COL051,COL052,COL053,COL054,COL055,COL056,COL057,COL058,COL059,COL060
0.092653807,3.5646104E-6,-0.000042784,0.0076746537,0.0594562987,0.044200988,0.0120823309,0.0802968127,0.0000839884,3.5179812E-6,0.0576286262,0.0653568704,-0.000511494,0.0003801722,3.6667866E-6,3.4825749E-7,0.0000766341,0.0010075672,3.8332204E-6,0.0000635922,4.0615257E-6,2.9118556E-7,0.0000737233,0.0006725992,4.2593042E-6,0.0000675427,0.0009065604,0.0062663285,0.0846603355,0.0090149497,0.0000980462,2.9101716E-6,-2.65875E-6,2.3588066E-6,-0.00507474,0.0062435501,0.0928036596,0.000046155,7.136808E-10,-1.927982E-9,0.0111309778,2.4491858E-9,4.867223E-9,8.126932E-10,4.1932138E-8,-4.499752E-8,4.469086E-9,-2.330528E-7,4.839242E-10,5.5312602E-9,5.6712445E-7,4.6240135E-8,-0.057801734,0.0539163094,0.083486851,0.0004673916,4.7764389E-7,2.3986843E-8,5.9375871E-9,4.2954621E-8
0.105079077,4.0426398E-6,-0.000048521,0.0087038574,0.0674296416,0.0501285287,0.013702623,0.0910649572,0.0000952516,3.9897574E-6,0.0653568704,0.074121505,-0.000580088,0.000431155,4.1585184E-6,3.949603E-7,0.0000869111,0.0011426862,4.3472716E-6,0.0000721201,4.6061936E-6,3.3023478E-7,0.0000836099,0.0007627976,4.830495E-6,0.0000766005,0.0010281341,0.0071066698,0.096013647,0.0102238929,0.0001111947,3.300438E-6,-3.0153E-6,2.6751326E-6,-0.005755285,0.0070808367,0.1052490255,0.0000523446,8.093884E-10,-2.186533E-9,0.0126236893,2.777632E-9,5.5199383E-9,9.216789E-10,4.7555416E-8,-5.103188E-8,5.0684095E-9,-2.643062E-7,5.488205E-10,6.2730258E-9,6.4317826E-7,5.2441134E-8,-0.065553193,0.061146716,0.0946827932,0.0005300709,5.4169796E-7,2.7203581E-8,6.7338428E-9,4.8715018E-8
-0.000822367,0.0054751441,-0.065714666,-0.006643433,-0.000527716,-0.000392314,-0.010458864,-0.00071269,0.1290038469,0.0054035229,-0.000511494,-0.000580088,0.2143591997,-0.059367887,0.0056320841,0.000534914,0.11770793,-0.157342193,0.0058877218,0.0976758217,0.0062383925,0.0004472531,0.1132369427,-0.105033432,0.0065421748,0.1037437713,-0.141568934,-0.005424341,-0.000751419,-0.007803638,0.1505963431,0.0044699441,-0.004083768,0.0036230625,-0.086025402,-0.005404623,-0.000823697,0.0708927846,1.0961942E-6,-2.961328E-6,-0.009635342,3.7618824E-6,7.4759215E-6,1.2482746E-6,0.0000644066,-0.000069115,6.864394E-6,-0.000357963,7.4329432E-7,8.4958645E-6,0.0008710877,0.0000710236,-0.007150234,-0.000478545,-0.000741004,-0.072988113,0.000733648,0.0000368431,9.1199715E-6,0.0000659771
0.000611231,0.0004137358,-0.004965807,0.0049377881,0.0003922293,0.000291591,0.0077736394,0.0005297128,0.0097483301,0.0004083237,0.0003801722,0.000431155,-0.059367887,0.0441256845,0.0004255952,0.0000404214,0.0088947406,0.1169459156,0.0004449127,0.0073809904,0.0004714116,0.0000337972,0.0085568851,0.0780669865,0.0004943673,0.0078395222,0.1052223075,0.0040316871,0.0005584986,0.0058001199,0.0113799929,0.0003377767,-0.000308595,0.0002737811,0.063939108,0.0040170317,0.0006122196,0.0053570981,8.2835228E-8,-2.237763E-7,0.0071615492,2.8427115E-7,5.6492696E-7,9.4327365E-8,4.8669631E-6,-5.222755E-6,5.1871615E-7,-0.00002705,5.6167925E-8,6.4200017E-7,0.0000658248,5.3669822E-6,0.0053144716,0.0003556823,0.0005507572,0.0542490327,0.000055439,2.7840956E-6,6.8916156E-7,4.9856403E-6
5.8953642E-6,0.1126081417,0.0774678384,0.0000476253,3.7830776E-6,2.8124146E-6,0.0000749773,5.109115E-6,0.0066509925,0.1111350974,3.6667866E-6,4.1585184E-6,0.0056320841,0.0004255952,0.11583595,0.0110016592,0.006068614,0.0011279512,0.121093691,0.0050358278,0.1283059897,0.0091987234,0.0058381054,0.0007529613,0.1345539274,0.0053486703,0.0010148762,0.0000388859,5.3867567E-6,0.0000559425,0.0077642269,0.0919340361,-0.083991488,0.0745160894,0.000616697,0.0000387445,5.904899E-6,0.003654987,0.0000225456,-0.000060906,0.0000690736,0.0000773712,0.0001537584,0.0000256735,0.0013246609,-0.001421498,0.0001411811,-0.007362275,0.0000152875,0.0001747358,0.0179157955,0.0014607531,0.0000512584,3.4305798E-6,5.3120904E-6,0.0005232355,0.0150890517,0.0007577585,0.0001875719,0.0013569618
5.5991934E-7,0.0106950942,0.0073576015,4.52327E-6,3.5930236E-7,2.6711248E-7,7.1210569E-6,4.8524437E-7,0.000631686,0.0105551901,3.4825749E-7,3.949603E-7,0.000534914,0.0000404214,0.0110016592,0.1338237973,0.0005763739,0.0001071285,0.0115010195,0.0004782838,0.0121860163,0.1118929491,0.0005544811,0.0000715134,0.0127794217,0.0005079964,0.0000963891,3.6932345E-6,5.1161372E-7,5.3132107E-6,0.0007374168,0.0087315461,0.1094137254,0.0070772556,0.0000585715,3.6798094E-6,5.6082492E-7,0.0003471368,0.0002742439,-0.00074086,6.5603505E-6,0.0009411408,0.0018703123,0.000312291,0.0161131291,-0.017291055,0.0017173215,-0.089554454,0.000185956,0.0021254798,0.2179271086,0.0177685497,4.8683316E-6,3.2582346E-7,5.045222E-7,0.0000496949,0.1835426961,0.0092173478,0.0022816177,0.0165060354
0.0001232104,0.00589951,-0.07080806,0.0009953465,0.0000790646,0.0000587782,0.00156699,0.0001067781,0.1390026401,0.0058223376,0.0000766341,0.0000869111,0.11770793,0.0088947406,0.006068614,0.0005763739,0.1268312025,0.0235736532,0.0063440657,0.1052464513,0.006721916,0.0004819186,0.1220136791,0.0157365399,0.0070492438,0.1117847138,0.0212104388,0.000812697,0.0001125807,0.0011691731,0.1622687213,0.0048163993,-0.004400291,0.0039038777,0.0128886789,0.0008097428,0.0001234096,0.0763875222,1.1811577E-6,-3.190854E-6,0.0014436064,4.0534573E-6,8.0553631E-6,1.3450255E-6,0.0000693986,-0.000074472,7.3964375E-6,-0.000385708,8.0090537E-7,9.1543596E-6,0.0009386037,0.0000765285,0.0010712773,0.0000716975,0.0001110202,0.0109353788,0.0007905113,0.0000396988,9.8268396E-6,0.0000710909
0.0016199403,0.0010965204,-0.013160836,0.0130865767,0.0010395218,0.0007728011,0.0206024085,0.0014038931,0.025835914,0.0010821767,0.0010075672,0.0011426862,-0.157342193,0.1169459156,0.0011279512,0.0001071285,0.0235736532,0.3099407371,0.0011791484,0.0195617742,0.001249378,0.0000895725,0.0226782377,0.2069002514,0.0013102172,0.0207770172,0.278869761,0.0106851451,0.0014801841,0.0153720071,0.0301602957,0.0008952066,-0.000817866,0.0007255995,0.1694572585,0.0106463041,0.0016225603,0.0141978703,2.1953748E-7,-5.930724E-7,0.0189801913,7.5340134E-7,1.497221E-6,2.4999499E-7,0.0000128989,-0.000013842,1.3747489E-6,-0.00007169,1.4886136E-7,1.7014874E-6,0.0001744548,0.0000142241,0.0140848975,0.0009426618,0.0014596671,0.1437757367,0.0001469295,7.3786643E-6,1.8264789E-6,0.0000132134
6.1629521E-6,0.117719374,0.0809840683,0.000049787,3.9547897E-6,2.9400689E-6,0.0000783805,5.3410154E-6,0.006952878,0.1161794689,3.8332204E-6,4.3472716E-6,0.0058877218,0.0004449127,0.121093691,0.0115010195,0.0063440657,0.0011791484,0.1265900786,0.0052644017,0.1341297402,0.0096162493,0.0061030943,0.0007871379,0.1406612689,0.005591444,0.001060941,0.0000406509,5.6312591E-6,0.0000584818,0.0081166417,0.0961068802,-0.087803824,0.0778983408,0.0006446886,0.0000405031,6.1729197E-6,0.0038208851,0.0000235689,-0.000063671,0.0000722088,0.0000808831,0.0001607375,0.0000268388,0.0013847867,-0.001486019,0.0001475892,-0.007696445,0.0000159813,0.0001826669,0.0187289853,0.001527056,0.000053585,3.5862923E-6,5.5532037E-6,0.000546985,0.0157739369,0.0007921528,0.0001960857,0.0014185536
0.0001022418,0.0048955027,-0.0587576,0.0008259536,0.000065609,0.000048775,0.001300312,0.0000886061,0.1153464943,0.0048314639,0.0000635922,0.0000721201,0.0976758217,0.0073809904,0.0050358278,0.0004782838,0.1052464513,0.0195617742,0.0052644017,0.087335098,0.0055779477,0.0003999034,0.1012487974,0.013058419,0.0058495692,0.0927606472,0.0176007431,0.0006743883,0.0000934212,0.0009701975,0.1346530406,0.003996721,-0.003651428,0.0032394968,0.0106952208,0.0006719368,0.0001024072,0.063387522,9.8014256E-7,-2.647819E-6,0.0011979265,3.3636202E-6,6.6844622E-6,1.1161225E-6,0.000057588,-0.000061798,6.1376757E-6,-0.000320066,6.6460339E-7,7.5964261E-6,0.0007788675,0.0000635045,0.0008889622,0.0000594957,0.0000921263,0.0090743428,0.0006559783,0.0000329426,8.1544602E-6,0.0000589923
6.5300155E-6,0.1247306996,0.0858074517,0.0000527523,4.1903356E-6,3.1151784E-6,0.0000830488,5.6591245E-6,0.007366989,0.1230990782,4.0615257E-6,4.6061936E-6,0.0062383925,0.0004714116,0.1283059897,0.0121860163,0.006721916,0.001249378,0.1341297402,0.0055779477,0.1421184615,0.0101889898,0.0064665925,0.0008340195,0.1490390059,0.0059244685,0.0011241302,0.0000430721,5.966655E-6,0.0000619649,0.0086000661,0.101830973,-0.09303339,0.0825379393,0.000683086,0.0000429155,6.5405767E-6,0.0040484558,0.0000249727,-0.000067463,0.0000765096,0.0000857004,0.0001703109,0.0000284373,0.0014672641,-0.001574526,0.0001563796,-0.008154843,0.0000169332,0.0001935465,0.0198444772,0.001618007,0.0000567765,3.7998906E-6,5.8839506E-6,0.0005795632,0.0167134271,0.0008393332,0.0002077645,0.0015030422
4.6816057E-7,0.0089423978,0.0061518485,3.7820032E-6,3.0042041E-7,2.2333847E-7,5.9540685E-6,4.0572323E-7,0.0005281663,0.0088254209,2.9118556E-7,3.3023478E-7,0.0004472531,0.0000337972,0.0091987234,0.1118929491,0.0004819186,0.0000895725,0.0096162493,0.0003999034,0.0101889898,0.0935560961,0.0004636136,0.0000597939,0.0106851488,0.0004247467,0.000080593,3.0879926E-6,4.2777121E-7,4.4424895E-6,0.00061657,0.0073006331,0.091483164,0.0059174453,0.0000489729,3.0767676E-6,4.6891775E-7,0.0002902485,0.0002293012,-0.000619449,5.4852499E-6,0.000786908,0.0015638083,0.0002611132,0.013472533,-0.014457422,0.0014358893,-0.074878401,0.0001554818,0.0017771592,0.1822135326,0.0148566657,4.0705165E-6,2.7242799E-7,4.2184184E-7,0.000041551,0.1534639874,0.0077068224,0.0019077095,0.0138010504
0.0001185304,0.0056754246,-0.068118505,0.0009575395,0.0000760614,0.0000565455,0.0015074699,0.0001027223,0.1337228,0.0056011835,0.0000737233,0.0000836099,0.1132369427,0.0085568851,0.0058381054,0.0005544811,0.1220136791,0.0226782377,0.0061030943,0.1012487974,0.0064665925,0.0004636136,0.1173791433,0.0151388073,0.0067814872,0.1075387123,0.020404787,0.0007818277,0.0001083045,0.0011247635,0.1561051484,0.0046334544,-0.004233152,0.0037555939,0.0123991187,0.0007789857,0.0001187221,0.0734860385,1.1362929E-6,-3.069653E-6,0.0013887729,3.8994919E-6,7.7493903E-6,1.2939364E-6,0.0000667626,-0.000071643,7.1154931E-6,-0.000371057,7.7048398E-7,8.8066427E-6,0.000902952,0.0000736216,0.0010305862,0.0000689742,0.0001068032,0.0105200122,0.0007604848,0.0000381909,9.4535795E-6,0.0000683906
0.0010813875,0.0007319798,-0.008785487,0.0087359152,0.0006939305,0.0005158816,0.0137530921,0.0009371657,0.017246707,0.0007224046,0.0006725992,0.0007627976,-0.105033432,0.0780669865,0.0007529613,0.0000715134,0.0157365399,0.2069002514,0.0007871379,0.013058419,0.0008340195,0.0000597939,0.0151388073,0.1381158038,0.0008746326,0.0138696518,0.1861588903,0.0071328449,0.0009880936,0.0102615493,0.0201334384,0.0005975932,-0.000545965,0.0004843724,0.113120817,0.0071069167,0.0010831365,0.0094777568,1.4655176E-7,-3.959041E-7,0.0126701846,5.0293139E-7,9.9946654E-7,1.668836E-7,8.6106119E-6,-9.240077E-6,9.1771056E-7,-0.000047857,9.9372071E-8,1.1358242E-6,0.0001164569,9.4952436E-6,0.0094023421,0.0006292718,0.0009743975,0.0959771741,0.0000980824,4.925611E-6,1.2192619E-6,8.8205751E-6
6.8479985E-6,0.1308045363,0.0899858974,0.0000553211,4.3943866E-6,3.2668739E-6,0.0000870929,5.934699E-6,0.007725729,0.1290934622,4.2593042E-6,4.830495E-6,0.0065421748,0.0004943673,0.1345539274,0.0127794217,0.0070492438,0.0013102172,0.1406612689,0.0058495692,0.1490390059,0.0106851488,0.0067814872,0.0008746326,0.1562965503,0.0062129641,0.0011788704,0.0000451695,6.2572049E-6,0.0000649823,0.0090188515,0.1067896938,-0.097563707,0.0865571741,0.0007163493,0.0000450053,6.859074E-6,0.0042455978,0.0000261887,-0.000070748,0.0000802353,0.0000898737,0.0001786043,0.000029822,0.0015387134,-0.001651199,0.0001639946,-0.008551948,0.0000177578,0.0002029714,0.020810816,0.0016967968,0.0000595413,3.9849286E-6,6.1704732E-6,0.0006077854,0.0175272976,0.000880205,0.0002178817,0.0015762338
0.0001085934,0.0051996278,-0.062407819,0.0008772646,0.0000696848,0.0000518051,0.0013810918,0.0000941106,0.1225122054,0.0051316106,0.0000675427,0.0000766005,0.1037437713,0.0078395222,0.0053486703,0.0005079964,0.1117847138,0.0207770172,0.005591444,0.0927606472,0.0059244685,0.0004247467,0.1075387123,0.0138696518,0.0062129641,0.0985232497,0.0186941603,0.0007162835,0.0000992248,0.0010304694,0.1430181391,0.0042450107,-0.003878267,0.0034407452,0.0113596438,0.0007136798,0.0001087691,0.0673253674,1.0410323E-6,-2.81231E-6,0.0012723457,3.5725796E-6,7.0997234E-6,1.1854598E-6,0.0000611656,-0.000065637,6.5189687E-6,-0.00033995,7.0589078E-7,8.0683416E-6,0.0008272534,0.0000674496,0.0009441875,0.0000631918,0.0000978494,0.0096380714,0.0006967298,0.0000349891,8.6610427E-6,0.0000626571
0.0014575443,0.0009865963,-0.011841487,0.011774672,0.0009353117,0.0006953292,0.0185370558,0.0012631555,0.0232459122,0.0009736905,0.0009065604,0.0010281341,-0.141568934,0.1052223075,0.0010148762,0.0000963891,0.0212104388,0.278869761,0.001060941,0.0176007431,0.0011241302,0.000080593,0.020404787,0.1861588903,0.0011788704,0.0186941603,0.2509135919,0.0096139794,0.0013317984,0.0138309923,0.0271367827,0.0008054638,-0.000735877,0.0006528595,0.152469487,0.0095790321,0.0014599017,0.0127745605,1.9752926E-7,-5.33618E-7,0.0170774628,6.7787427E-7,1.3471274E-6,2.2493346E-7,0.0000116058,-0.000012454,1.2369329E-6,-0.000064503,1.3393829E-7,1.5309165E-6,0.0001569661,0.0000127981,0.012672913,0.0008481617,0.0013133382,0.1293624895,0.0001322001,6.638967E-6,1.6433778E-6,0.0000118888
0.01007484,0.0000378023,-0.000453717,0.0813889056,0.006465063,0.0048062557,0.1281318653,0.0087311852,0.000890688,0.0000373078,0.0062663285,0.0071066698,-0.005424341,0.0040316871,0.0000388859,3.6932345E-6,0.000812697,0.0106851451,0.0000406509,0.0006743883,0.0000430721,3.0879926E-6,0.0007818277,0.0071328449,0.0000451695,0.0007162835,0.0096139794,0.0664537631,0.0092056589,0.0956026061,0.0010397702,0.0000308621,-0.000028196,0.0000250149,-0.053817095,0.0662122001,0.0100911345,0.0004894687,7.5685109E-9,-2.044605E-8,0.118042864,2.5973361E-8,5.1616395E-8,8.6185275E-9,4.4468597E-7,-4.771941E-7,4.7394193E-8,-2.471501E-6,5.1319657E-9,5.865844E-8,6.0142959E-6,4.9037184E-7,0.0875977285,0.0058626646,0.0090780584,0.0049566399,5.0653638E-6,2.5437798E-7,6.2967495E-8,4.5552929E-7
0.1361146864,5.2366529E-6,-0.000062852,0.0112745835,0.0873453096,0.06493423,0.0177497584,0.117961429,0.0001233846,5.1681514E-6,0.0846603355,0.096013647,-0.000751419,0.0005584986,5.3867567E-6,5.1161372E-7,0.0001125807,0.0014801841,5.6312591E-6,0.0000934212,5.966655E-6,4.2777121E-7,0.0001083045,0.0009880936,6.2572049E-6,0.0000992248,0.0013317984,0.0092056589,0.1243717381,0.0132435687,0.0001440365,4.2752383E-6,-3.905883E-6,3.4652458E-6,-0.007455136,0.0091721958,0.13633483,0.0000678048,1.0484452E-9,-2.832336E-9,0.0163521565,3.598019E-9,7.1502786E-9,1.1939011E-9,6.1601136E-8,-6.610439E-8,6.5653885E-9,-3.423703E-7,7.109172E-10,8.125794E-9,8.3314404E-7,6.7929875E-8,-0.084914642,0.0792066919,0.1226478103,0.0006866298,7.0169106E-7,3.5238289E-8,8.7227156E-9,6.3103232E-8
0.0144940018,0.0000543837,-0.000652733,0.1170888015,0.0093008558,0.0069144401,0.1843347864,0.012560975,0.0012813735,0.0000536723,0.0090149497,0.0102238929,-0.007803638,0.0058001199,0.0000559425,5.3132107E-6,0.0011691731,0.0153720071,0.0000584818,0.0009701975,0.0000619649,4.4424895E-6,0.0011247635,0.0102615493,0.0000649823,0.0010304694,0.0138309923,0.0956026061,0.0132435687,0.1375371063,0.0014958482,0.0000443992,-0.000040563,0.0000359873,-0.077423073,0.0952550854,0.0145174435,0.0007041661,1.0888313E-8,-2.941437E-8,0.1698204119,3.7366146E-8,7.4257072E-8,1.2398902E-8,6.397401E-7,-6.865073E-7,6.8182871E-8,-3.555583E-6,7.3830175E-9,8.4387994E-8,8.6523673E-6,7.0546532E-7,0.1260210218,0.0084342253,0.0130599984,0.0071307879,7.2872018E-6,3.6595667E-7,9.0587143E-8,6.5533967E-7
