COL001,COL002,COL003,COL004,COL005,COL006,COL007,COL008,COL009,COL010,COL011,COL012,COL013,COL014,COL015,COL016,COL017,COL018,COL019,COL020,COL021,COL022,COL023,COL024,COL025,COL026,COL027,COL028,COL029,COL030,COL031,COL032,COL033,COL034,COL035,COL036,COL037,COL038,COL039,COL040,COL041,COL042,COL043,COL044,COL045,COL046,COL047,COL048,COL049,COL050,COL051,COL052,COL053,COL054,COL055,COL056,COL057,COL058,COL059,COL060
0.092653807,0.0000239777,0.0744231356,3.8878245E-6,3.0498605E-6,2.2673266E-6,0.000036021,0.0002612523,0.0042334723,0.0035417368,0.0576286262,0.0003364369,0.0005721404,-0.028442086,0.0036915471,-0.000079171,0.0854933212,0.0000195967,0.0001120308,3.6391138E-6,0.0019171506,0.0000963105,-0.001265931,0.0267783691,0.0001244836,0.0034045216,0.0021245489,0.0618840777,0.0001110449,0.0000268763,0.1093807488,0.0648445944,0.0020637711,0.0000689392,0.0019465253,0.0000808753,0.0019659703,9.5755841E-7,0.0000116736,0.0059766011,0.0005658632,4.9230277E-6,9.7834447E-6,2.628605E-6,9.6238593E-6,0.0001622376,1.7763418E-6,0.1059345123,1.5652222E-6,0.002504419,-0.000010464,2.0985467E-6,5.39551E-6,0.0024360587,4.2825277E-6,0.0000187157,0.0006200147,0.0012400743,0.0000383108,5.3771822E-6
0.0005409145,0.005282599,0.0004344835,0.0008565392,0.0006719246,0.0004995221,0.007935913,0.0575573434,0.0121067312,0.0101285309,0.0003364369,0.074121505,0.1260500952,-0.000166045,0.010556953,-4.622043E-7,0.0004991115,0.0043174088,6.5403772E-7,0.0008017449,0.0000111924,5.6226236E-7,-7.390525E-6,-0.010828503,7.2673765E-7,0.0097361279,-0.118622976,0.0003612803,6.4828178E-7,0.0059211966,0.0006385667,0.0003785639,0.0000120483,4.0246798E-7,0.0000113638,4.721513E-7,0.0000114774,5.5902425E-9,6.8150775E-8,0.0170916679,0.1246671591,2.874072E-8,5.7115918E-8,1.5345841E-8,5.6184256E-8,9.4714573E-7,1.0370314E-8,0.0006184475,9.1377943E-9,0.0000146208,-6.108612E-8,1.2251352E-8,0.0011887023,0.0069665527,0.0009434975,0.0041233083,0.1365974358,7.2395751E-6,0.0084403691,0.0011846644
0.0009198724,0.0089835212,0.0007388772,0.0014566198,0.0011426665,0.0008494809,0.0134957133,0.0978812911,0.0205885541,0.0172244517,0.0005721404,0.1260500952,0.2143591997,-0.000282375,0.0179530209,-7.860187E-7,0.0008487827,0.0073421309,1.1122483E-6,0.0013634373,0.0000190336,9.5617627E-7,-0.000012568,-0.018414816,1.2358809E-6,0.0165571361,-0.201728734,0.0006143887,1.1024598E-6,0.0100695121,0.0010859385,0.0006437809,0.0000204892,6.8443197E-7,0.0000193252,8.0293454E-7,0.0000195183,9.5066958E-9,1.1589635E-7,0.0290658745,0.2120073961,4.8876106E-8,9.7130609E-8,2.6096944E-8,9.5546237E-8,1.6107041E-6,1.7635625E-8,0.001051724,1.5539618E-8,0.000024864,-1.038823E-7,2.0834494E-8,0.0020214921,0.0118472316,0.0016045,0.007012046,0.2322958739,0.0000123115,0.014353585,0.0020146253
-0.045728446,-0.000011834,-0.036730863,-1.918801E-6,-1.505231E-6,-1.119018E-6,-0.000017778,-0.000128939,-0.002089392,-0.001747992,-0.028442086,-0.000166045,-0.000282375,0.0441256845,-0.00182193,-0.002660774,-0.042194453,-9.671765E-6,0.0037651023,-1.796052E-6,0.0644311065,0.0032367786,-0.042545074,-0.013216221,0.0041836143,-0.001680271,-0.001048552,-0.030542325,0.003731967,-0.000013265,-0.053983876,-0.032003461,0.069358689,0.0023168895,0.065418323,0.0027180358,0.0660718261,0.0000321814,0.0003923239,-0.002949697,-0.000279277,0.0001654519,0.0003287995,0.0000883415,0.0003234362,0.0054524387,0.0000596988,-0.052283017,0.0000526036,0.0841678705,-0.000351655,0.0000705274,-2.662905E-6,-0.001202295,-2.113603E-6,-9.236946E-6,-0.000306003,0.0416760989,-0.000018908,-2.653859E-6
0.0059351735,0.0007523882,0.0047673618,0.0001219949,0.0000957007,0.0000711458,0.0011302936,0.0081977581,0.1328408593,0.1111350974,0.0036915471,0.010556953,0.0179530209,-0.00182193,0.11583595,-5.071527E-6,0.0054764905,0.0006149185,7.1764155E-6,0.0001141907,0.0001228079,6.1694122E-6,-0.000081092,-0.11881553,7.974114E-6,0.1068294633,0.0666655844,0.0039641408,7.1132585E-6,0.0008433422,0.0070066599,0.0041537842,0.0001322001,4.4160717E-6,0.0001246896,5.1806705E-6,0.0001259352,6.1338821E-8,7.4778298E-7,0.1875379752,0.0177560525,3.1535696E-7,6.2670324E-7,1.6838193E-7,6.164806E-7,0.0000103925,1.1378806E-7,0.0067859026,1.0026426E-7,0.0001604269,-6.702662E-7,1.344277E-7,0.0001693041,0.0764403568,0.0001343802,0.0005872732,0.019455254,0.0000794361,0.0012021421,0.000168729
-0.00012729,-3.294104E-8,-0.000102244,-5.341177E-9,-4.189964E-9,-3.114902E-9,-4.948649E-8,-3.58914E-7,-5.816035E-6,-4.865714E-6,-0.000079171,-4.622043E-7,-7.860187E-7,-0.002660774,-5.071527E-6,0.1338237973,-0.000117453,-2.692235E-8,-0.089460396,-4.999493E-9,-0.005868983,-0.076907204,-0.055199205,-0.000036789,-0.099404415,-4.677205E-6,-2.918751E-6,-0.000085018,-0.088673088,-3.692319E-8,-0.00015027,-0.000089085,-0.006317833,-0.055050257,-0.005958908,-0.064581661,-0.006018435,0.01047618,0.1277153521,-8.210783E-6,-7.773951E-7,0.0538604468,0.1070359006,0.0287582864,0.1052899553,-0.129552209,0.0194340897,-0.000145535,0.0171243336,-0.00766679,-0.114476109,0.0229591764,-7.412468E-9,-3.34671E-6,-5.883429E-9,-2.571198E-8,-8.517895E-7,-0.003796246,-5.263216E-8,-7.387288E-9
0.137453939,0.0000355714,0.1104083413,5.7676723E-6,4.5245344E-6,3.3636283E-6,0.000053438,0.0003875735,0.0062804483,0.0052542436,0.0854933212,0.0004991115,0.0008487827,-0.042194453,0.0054764905,-0.000117453,0.1268312025,0.0000290721,0.0001662001,5.3987046E-6,0.0028441347,0.0001428787,-0.001878036,0.0397262933,0.0001846742,0.0050506819,0.0031518146,0.0918063761,0.0001647375,0.0000398715,0.1622687213,0.096198367,0.0030616493,0.0001022727,0.0028877126,0.0001199802,0.0029165598,1.4205587E-6,0.0000173181,0.0088664178,0.0008394704,7.3034187E-6,0.000014514,3.8995927E-6,0.0000142772,0.000240683,2.6352417E-6,0.1571561544,2.3220412E-6,0.0037153601,-0.000015523,3.1132396E-6,8.0043566E-6,0.0036139462,6.3532231E-6,0.0000277651,0.0009198052,0.0018396772,0.0000568349,7.9771667E-6
0.000031507,0.0894688282,0.0000253077,-0.13690221,-0.107394929,-0.079839514,0.1344067249,-0.066618269,0.0007051895,0.0005899639,0.0000195967,0.0043174088,0.0073421309,-9.671765E-6,0.0006149185,-2.692235E-8,0.0000290721,0.3099407371,3.8096208E-8,-0.128144345,6.5192938E-7,3.2750502E-8,-4.304813E-7,-0.000630736,4.2330813E-8,0.0005671073,-0.006909518,0.0000210438,3.7760937E-8,0.1002844464,0.0000371951,0.0000220505,7.0178784E-7,2.3442843E-8,6.6191828E-7,2.7501738E-8,6.6853058E-7,3.256189E-10,3.9696274E-9,0.0009955507,0.0072615781,1.6740815E-9,3.3268722E-9,8.938603E-10,3.272605E-9,5.5169082E-8,6.040472E-10,0.0000360232,5.322557E-10,8.5163069E-7,-3.558127E-9,7.136133E-10,-0.189992435,0.0004057858,-0.150800919,0.0698344811,0.0079564895,4.2168876E-7,0.1429504546,-0.189347054
0.0001801202,4.661291E-8,0.0001446795,7.5579814E-9,5.9289684E-9,4.4077123E-9,7.0025379E-8,5.0787789E-7,8.2299252E-6,6.8851823E-6,0.0001120308,6.5403772E-7,1.1122483E-6,0.0037651023,7.1764155E-6,-0.089460396,0.0001662001,3.8096208E-8,0.1265900786,7.0744846E-9,0.008304848,0.1088268053,0.0781091085,0.0000520575,0.1406612689,6.6184342E-6,4.1301507E-6,0.0001203035,0.1254760061,5.2247805E-8,0.0002126376,0.0001260587,0.0089399888,0.0778983408,0.0084320953,0.0913856624,0.0085163286,0.0010820006,0.0131906948,0.0000116186,1.1000455E-6,0.0055628137,0.01105488,0.0029702128,0.0108745553,0.1833216161,0.0020071913,0.0002059381,0.0017686351,0.0108488184,-0.011823319,0.0023712693,1.0488942E-8,4.7357298E-6,8.3252895E-9,3.6383492E-8,1.2053165E-6,0.0053718411,7.4476628E-8,1.0453312E-8
5.8508726E-6,0.0166144055,4.6996481E-6,0.093303906,0.0731936058,0.0544135736,0.024959395,-0.012371045,0.000130954,0.0001095566,3.6391138E-6,0.0008017449,0.0013634373,-1.796052E-6,0.0001141907,-4.999493E-9,5.3987046E-6,-0.128144345,7.0744846E-9,0.087335098,1.2106361E-7,6.0817843E-9,-7.994058E-8,-0.000117128,7.8608528E-9,0.0001053121,-0.001283101,3.9078357E-6,7.0122246E-9,0.0186228711,6.9071401E-6,4.0947855E-6,1.3032235E-7,4.3533476E-9,1.2291855E-7,5.1070863E-9,1.2414646E-7,6.046759E-11,7.371618E-10,0.0001848743,0.0013484786,3.108778E-10,6.178018E-10,1.659903E-10,6.077244E-10,1.0244926E-8,1.121719E-10,6.6895183E-6,9.884015E-11,1.5814824E-7,-6.60746E-10,1.325183E-10,0.1294868529,0.0000753546,0.1027763885,0.0129682976,0.001477524,7.8307811E-8,0.0265459699,0.1290470019
0.0030823449,7.9767324E-7,0.0024758591,1.2933755E-7,1.0146072E-7,7.5427906E-8,1.198324E-6,8.6911675E-6,0.0001408363,0.0001178241,0.0019171506,0.0000111924,0.0000190336,0.0644311065,0.0001228079,-0.005868983,0.0028441347,6.5192938E-7,0.008304848,1.2106361E-7,0.1421184615,0.0071395017,-0.093843499,0.0008908449,0.009227978,0.0001132594,0.0000706781,0.0020587181,0.0082317601,8.9410157E-7,0.0036388057,0.0021572066,0.1529874421,0.0051104628,0.1442960073,0.0059952885,0.1457374672,0.0000709838,0.0008653657,0.0001988256,0.0000188248,0.0003649443,0.0007252472,0.0001948586,0.0007134171,0.0120266784,0.0001316803,0.0035241586,0.00011603,0.1856526905,-0.00077566,0.0001555654,1.7949422E-7,0.0000810412,1.4246827E-7,6.2262017E-7,0.0000206262,0.091926763,1.274497E-6,1.788845E-7
0.0001548455,4.007213E-8,0.0001243779,6.4974363E-9,5.0970083E-9,3.7892168E-9,6.0199333E-8,4.3661185E-7,7.0750921E-6,5.9190452E-6,0.0000963105,5.6226236E-7,9.5617627E-7,0.0032367786,6.1694122E-6,-0.076907204,0.0001428787,3.2750502E-8,0.1088268053,6.0817843E-9,0.0071395017,0.0935560961,0.0671487438,0.0000447527,0.1209235093,5.6897275E-6,3.550603E-6,0.0001034223,0.1078690609,4.491633E-8,0.0001828,0.00010837,0.0076855188,0.0669675513,0.0072488935,0.0785623155,0.007321307,0.000930173,0.0113397605,9.9882556E-6,9.4568575E-7,0.004782233,0.0095036459,0.002553429,0.0093486246,0.1575977048,0.0017255398,0.0001770406,0.0015204581,0.0093264991,-0.010164257,0.0020385299,9.0171206E-9,4.0712065E-6,7.1570748E-9,3.1278116E-8,1.0361851E-6,0.0046180579,6.4025978E-8,8.9864905E-9
-0.00203533,-5.267187E-7,-0.001634856,-8.540402E-8,-6.699643E-8,-4.980647E-8,-7.91276E-7,-5.738942E-6,-0.000092997,-0.000077801,-0.001265931,-7.390525E-6,-0.000012568,-0.042545074,-0.000081092,-0.055199205,-0.001878036,-4.304813E-7,0.0781091085,-7.994058E-8,-0.093843499,0.0671487438,0.1173791433,-0.000588242,0.0867913698,-0.000074787,-0.00004667,-0.00135941,0.0774216992,-5.903921E-7,-0.002402772,-0.001424444,-0.101020492,0.0480651409,-0.095281374,0.0563871411,-0.096233197,0.0006676203,0.0081389744,-0.000131288,-0.00001243,0.0034323892,0.0068211256,0.0018326924,0.0067098609,0.1131138251,0.0012384851,-0.002327068,0.0010912902,-0.122589971,-0.007295271,0.0014631299,-1.185234E-7,-0.000053513,-9.407448E-8,-4.111278E-7,-0.00001362,-0.060700975,-8.415744E-7,-1.181208E-7
0.0430535656,-0.000771741,0.0345822957,-0.000125133,-0.000098162,-0.000072976,-0.001159367,-0.008408624,-0.136257846,-0.11399376,0.0267783691,-0.010828503,-0.018414816,-0.013216221,-0.11881553,-0.000036789,0.0397262933,-0.000630736,0.0000520575,-0.000117128,0.0008908449,0.0000447527,-0.000588242,0.1381158038,0.000057844,-0.109577375,-0.068380384,0.0287557553,0.0000515994,-0.000865035,0.0508260956,0.0301314225,0.0009589752,0.000032034,0.0009044945,0.0000375804,0.00091353,4.4494992E-7,5.4243948E-6,-0.192361904,-0.018212781,2.2875897E-6,4.546086E-6,1.2214373E-6,4.4719313E-6,0.0000753871,8.2541506E-7,0.0492247283,7.2731386E-7,0.0011637316,-4.862091E-6,9.7513442E-7,-0.000173659,-0.078406587,-0.000137837,-0.000602379,-0.01995569,0.0005762269,-0.001233064,-0.000173069
0.0002001416,5.1794194E-8,0.0001607615,8.398093E-9,6.5880061E-9,4.897654E-9,7.7809088E-8,5.6433134E-7,9.1447271E-6,7.6505086E-6,0.0001244836,7.2673765E-7,1.2358809E-6,0.0041836143,7.974114E-6,-0.099404415,0.0001846742,4.2330813E-8,0.1406612689,7.8608528E-9,0.009227978,0.1209235093,0.0867913698,0.000057844,0.1562965503,7.35411E-6,4.5892399E-6,0.0001336758,0.1394233611,5.8055439E-8,0.0002362734,0.0001400709,0.0099337182,0.0865571741,0.0093693695,0.1015436864,0.0094629658,0.001202271,0.0146569138,0.0000129101,1.2223216E-6,0.0061811514,0.0122836914,0.0033003685,0.0120833226,0.203698832,0.0022303018,0.0002288292,0.0019652287,0.0120547248,-0.013137547,0.002634849,1.1654846E-8,5.2621325E-6,9.2506917E-9,4.0427719E-8,1.3392942E-6,0.0059689511,8.2755119E-8,1.1615256E-8
0.0054737013,0.0006938885,0.0043966895,0.0001125095,0.0000882597,0.000065614,0.0010424109,0.0075603653,0.1225122054,0.1024941118,0.0034045216,0.0097361279,0.0165571361,-0.001680271,0.1068294633,-4.677205E-6,0.0050506819,0.0005671073,6.6184342E-6,0.0001053121,0.0001132594,5.6897275E-6,-0.000074787,-0.109577375,7.35411E-6,0.0985232497,0.0614821962,0.0036559206,6.5601879E-6,0.0007777706,0.0064618775,0.0038308188,0.0001219212,4.0727129E-6,0.0001149947,4.7778626E-6,0.0001161435,5.65696E-8,6.896413E-7,0.1729565065,0.0163754824,2.908373E-7,5.7797576E-7,1.5528988E-7,5.6854795E-7,9.5844957E-6,1.049408E-7,0.0062582845,9.2468505E-8,0.0001479534,-6.181516E-7,1.2397567E-7,0.0001561403,0.0704969596,0.0001239318,0.0005416115,0.0179425674,0.0000732598,0.001108673,0.00015561
0.0034157946,-0.008454194,0.0027436988,-0.001370793,-0.001075338,-0.000799428,-0.012700519,-0.092113933,0.0764522026,0.0639601628,0.0021245489,-0.118622976,-0.201728734,-0.001048552,0.0666655844,-2.918751E-6,0.0031518146,-0.006909518,4.1301507E-6,-0.001283101,0.0000706781,3.550603E-6,-0.00004667,-0.068380384,4.5892399E-6,0.0614821962,0.2509135919,0.0022814313,4.0938028E-6,-0.009476197,0.0040324535,0.0023905743,0.0000760834,2.5415253E-6,0.000071761,2.9815651E-6,0.0000724779,3.5301548E-8,4.3036199E-7,0.1079313349,-0.199515503,1.8149336E-7,3.6067851E-7,9.69067E-8,3.547952E-7,5.9810841E-6,6.5486986E-8,0.0039054038,5.7703809E-8,0.0000923284,-3.857498E-7,7.7365459E-8,-0.001902382,0.0439927419,-0.00150996,-0.006598882,-0.218608544,0.0000457168,-0.013507844,-0.00189592
0.0994956113,0.0000257482,0.0799187384,4.1749119E-6,3.2750703E-6,2.434752E-6,0.0000386809,0.0002805439,0.0045460832,0.0038032681,0.0618840777,0.0003612803,0.0006143887,-0.030542325,0.0039641408,-0.000085018,0.0918063761,0.0000210438,0.0001203035,3.9078357E-6,0.0020587181,0.0001034223,-0.00135941,0.0287557553,0.0001336758,0.0036559206,0.0022814313,0.0664537631,0.0001192447,0.0000288609,0.1174577151,0.0696328923,0.0022161654,0.0000740298,0.0020902619,0.0000868473,0.0021111428,1.0282671E-6,0.0000125356,0.0064179293,0.0006076481,5.2865572E-6,0.0000105059,2.8227082E-6,0.0000103345,0.0001742176,1.9075116E-6,0.1137569993,1.6808024E-6,0.002689352,-0.000011236,2.2535089E-6,5.7939289E-6,0.0026159438,4.598761E-6,0.0000200977,0.0006657982,0.0013316447,0.0000411397,5.7742476E-6
0.000178535,4.6202687E-8,0.0001434063,7.4914664E-9,5.8767897E-9,4.3689217E-9,6.9409111E-8,5.0340825E-7,8.1574967E-6,6.8245884E-6,0.0001110449,6.4828178E-7,1.1024598E-6,0.003731967,7.1132585E-6,-0.088673088,0.0001647375,3.7760937E-8,0.1254760061,7.0122246E-9,0.0082317601,0.1078690609,0.0774216992,0.0000515994,0.1394233611,6.5601879E-6,4.0938028E-6,0.0001192447,0.1243717381,5.1787991E-8,0.0002107663,0.0001249493,0.0088613113,0.0772127863,0.0083578875,0.090581411,0.0084413795,0.0010724783,0.0130746084,0.0000115163,1.0903644E-6,0.0055138575,0.0109575901,0.0029440731,0.0107788524,0.1817082703,0.0019895268,0.0002041257,0.00175307,0.010753342,-0.011719267,0.0023504006,1.0396632E-8,4.6940524E-6,8.2520217E-9,3.6063294E-8,1.194709E-6,0.0053245655,7.3821187E-8,1.0361316E-8
